layers_0,length_0,layers_1,length_1,layers_2,length_2,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,application,filename,num_packet,mac_src_custom,mac_dst_custom,layers_3,length_3,layers_4,length_4
CookedLinux,81,IP,65,TCP,45,1591955170.4734778,81,,,10.16.100.73,192.168.0.154,24,1883,45845,MQTT,MQTT_Kaggle.pcap,7370,50:02:91:3D:4C:97,50:02:91:1B:E0:40,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955170.4734972,68,,,192.168.0.154,10.16.100.73,16,45845,1883,MQTT,MQTT_Kaggle.pcap,7371,50:02:91:1B:E0:40,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955170.473507,81,,,10.16.100.73,192.168.0.154,24,1883,45845,MQTT,MQTT_Kaggle.pcap,7372,50:02:91:3D:4C:97,50:02:91:1B:E0:40,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955170.47351,68,,,192.168.0.154,10.16.100.73,16,45845,1883,MQTT,MQTT_Kaggle.pcap,7373,50:02:91:1B:E0:40,50:02:91:3D:4C:97,,,,
CookedLinux,78,IP,62,TCP,42,1591955170.473516,78,,,10.16.100.73,192.168.0.180,24,1883,33123,MQTT,MQTT_Kaggle.pcap,7374,50:02:91:3D:4C:97,50:02:91:38:9C:2D,MQTT,10.0,MQTTPublish,8.0
CookedLinux,68,IP,52,TCP,32,1591955170.4735188,68,,,192.168.0.180,10.16.100.73,16,33123,1883,MQTT,MQTT_Kaggle.pcap,7375,50:02:91:38:9C:2D,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955170.473526,81,,,10.16.100.73,192.168.0.174,24,1883,43063,MQTT,MQTT_Kaggle.pcap,7376,50:02:91:3D:4C:97,50:02:91:2A:5F:8B,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955170.4735289,68,,,192.168.0.174,10.16.100.73,16,43063,1883,MQTT,MQTT_Kaggle.pcap,7377,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955170.473534,81,,,10.16.100.73,192.168.0.174,24,1883,43063,MQTT,MQTT_Kaggle.pcap,7378,50:02:91:3D:4C:97,50:02:91:2A:5F:8B,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955170.473536,68,,,192.168.0.174,10.16.100.73,16,43063,1883,MQTT,MQTT_Kaggle.pcap,7379,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,,,,
CookedLinux,82,IP,66,TCP,46,1591955170.47356,82,,,10.16.100.73,192.168.0.176,24,1883,43061,MQTT,MQTT_Kaggle.pcap,7380,50:02:91:3D:4C:97,50:02:91:AC:C2:6A,MQTT,14.0,MQTTPublish,12.0
CookedLinux,68,IP,52,TCP,32,1591955170.4735632,68,,,192.168.0.176,10.16.100.73,16,43061,1883,MQTT,MQTT_Kaggle.pcap,7381,50:02:91:AC:C2:6A,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955170.473568,81,,,10.16.100.73,192.168.0.155,24,1883,39481,MQTT,MQTT_Kaggle.pcap,7382,50:02:91:3D:4C:97,50:02:91:C2:B4:8D,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955170.473572,68,,,192.168.0.155,10.16.100.73,16,39481,1883,MQTT,MQTT_Kaggle.pcap,7383,50:02:91:C2:B4:8D,50:02:91:3D:4C:97,,,,
CookedLinux,78,IP,62,TCP,42,1591955171.473445,78,,,192.168.0.180,10.16.100.73,24,33123,1883,MQTT,MQTT_Kaggle.pcap,7384,50:02:91:38:9C:2D,50:02:91:3D:4C:97,MQTT,10.0,MQTTPublish,8.0
CookedLinux,81,IP,65,TCP,45,1591955171.473476,81,,,192.168.0.154,10.16.100.73,24,45845,1883,MQTT,MQTT_Kaggle.pcap,7385,50:02:91:1B:E0:40,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,81,IP,65,TCP,45,1591955171.473486,81,,,192.168.0.174,10.16.100.73,24,43063,1883,MQTT,MQTT_Kaggle.pcap,7386,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,82,IP,66,TCP,46,1591955171.4735,82,,,192.168.0.176,10.16.100.73,24,43061,1883,MQTT,MQTT_Kaggle.pcap,7387,50:02:91:AC:C2:6A,50:02:91:3D:4C:97,MQTT,14.0,MQTTPublish,12.0
CookedLinux,80,IP,64,TCP,44,1591955171.473512,80,,,192.168.0.155,10.16.100.73,24,39481,1883,MQTT,MQTT_Kaggle.pcap,7388,50:02:91:C2:B4:8D,50:02:91:3D:4C:97,MQTT,12.0,MQTTPublish,10.0
CookedLinux,78,IP,62,TCP,42,1591955171.473517,78,,,10.16.100.73,192.168.0.180,24,1883,33123,MQTT,MQTT_Kaggle.pcap,7389,50:02:91:3D:4C:97,50:02:91:38:9C:2D,MQTT,10.0,MQTTPublish,8.0
CookedLinux,68,IP,52,TCP,32,1591955171.473526,68,,,192.168.0.180,10.16.100.73,16,33123,1883,MQTT,MQTT_Kaggle.pcap,7390,50:02:91:38:9C:2D,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955171.473564,81,,,10.16.100.73,192.168.0.154,24,1883,45845,MQTT,MQTT_Kaggle.pcap,7391,50:02:91:3D:4C:97,50:02:91:1B:E0:40,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955171.473576,68,,,192.168.0.154,10.16.100.73,16,45845,1883,MQTT,MQTT_Kaggle.pcap,7392,50:02:91:1B:E0:40,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955171.473584,81,,,10.16.100.73,192.168.0.154,24,1883,45845,MQTT,MQTT_Kaggle.pcap,7393,50:02:91:3D:4C:97,50:02:91:1B:E0:40,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955171.4735858,68,,,192.168.0.154,10.16.100.73,16,45845,1883,MQTT,MQTT_Kaggle.pcap,7394,50:02:91:1B:E0:40,50:02:91:3D:4C:97,,,,
CookedLinux,82,IP,66,TCP,46,1591955171.473592,82,,,10.16.100.73,192.168.0.176,24,1883,43061,MQTT,MQTT_Kaggle.pcap,7395,50:02:91:3D:4C:97,50:02:91:AC:C2:6A,MQTT,14.0,MQTTPublish,12.0
CookedLinux,68,IP,52,TCP,32,1591955171.473595,68,,,192.168.0.176,10.16.100.73,16,43061,1883,MQTT,MQTT_Kaggle.pcap,7396,50:02:91:AC:C2:6A,50:02:91:3D:4C:97,,,,
CookedLinux,80,IP,64,TCP,44,1591955171.4736009,80,,,10.16.100.73,192.168.0.155,24,1883,39481,MQTT,MQTT_Kaggle.pcap,7397,50:02:91:3D:4C:97,50:02:91:C2:B4:8D,MQTT,12.0,MQTTPublish,10.0
CookedLinux,68,IP,52,TCP,32,1591955171.473604,68,,,192.168.0.155,10.16.100.73,16,39481,1883,MQTT,MQTT_Kaggle.pcap,7398,50:02:91:C2:B4:8D,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955171.473609,81,,,10.16.100.73,192.168.0.174,24,1883,43063,MQTT,MQTT_Kaggle.pcap,7399,50:02:91:3D:4C:97,50:02:91:2A:5F:8B,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955171.4736118,68,,,192.168.0.174,10.16.100.73,16,43063,1883,MQTT,MQTT_Kaggle.pcap,7400,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955171.473617,81,,,10.16.100.73,192.168.0.174,24,1883,43063,MQTT,MQTT_Kaggle.pcap,7401,50:02:91:3D:4C:97,50:02:91:2A:5F:8B,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955171.473619,68,,,192.168.0.174,10.16.100.73,16,43063,1883,MQTT,MQTT_Kaggle.pcap,7402,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,,,,
CookedLinux,78,IP,62,TCP,42,1591955172.473617,78,,,192.168.0.180,10.16.100.73,24,33123,1883,MQTT,MQTT_Kaggle.pcap,7403,50:02:91:38:9C:2D,50:02:91:3D:4C:97,MQTT,10.0,MQTTPublish,8.0
CookedLinux,81,IP,65,TCP,45,1591955172.473645,81,,,192.168.0.154,10.16.100.73,24,45845,1883,MQTT,MQTT_Kaggle.pcap,7404,50:02:91:1B:E0:40,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,81,IP,65,TCP,45,1591955172.4736538,81,,,192.168.0.174,10.16.100.73,24,43063,1883,MQTT,MQTT_Kaggle.pcap,7405,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,82,IP,66,TCP,46,1591955172.47367,82,,,192.168.0.176,10.16.100.73,24,43061,1883,MQTT,MQTT_Kaggle.pcap,7406,50:02:91:AC:C2:6A,50:02:91:3D:4C:97,MQTT,14.0,MQTTPublish,12.0
CookedLinux,81,IP,65,TCP,45,1591955172.473682,81,,,192.168.0.155,10.16.100.73,24,39481,1883,MQTT,MQTT_Kaggle.pcap,7407,50:02:91:C2:B4:8D,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,78,IP,62,TCP,42,1591955172.473698,78,,,10.16.100.73,192.168.0.180,24,1883,33123,MQTT,MQTT_Kaggle.pcap,7408,50:02:91:3D:4C:97,50:02:91:38:9C:2D,MQTT,10.0,MQTTPublish,8.0
CookedLinux,68,IP,52,TCP,32,1591955172.473712,68,,,192.168.0.180,10.16.100.73,16,33123,1883,MQTT,MQTT_Kaggle.pcap,7409,50:02:91:38:9C:2D,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955172.47376,81,,,10.16.100.73,192.168.0.154,24,1883,45845,MQTT,MQTT_Kaggle.pcap,7410,50:02:91:3D:4C:97,50:02:91:1B:E0:40,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955172.473768,68,,,192.168.0.154,10.16.100.73,16,45845,1883,MQTT,MQTT_Kaggle.pcap,7411,50:02:91:1B:E0:40,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955172.473775,81,,,10.16.100.73,192.168.0.154,24,1883,45845,MQTT,MQTT_Kaggle.pcap,7412,50:02:91:3D:4C:97,50:02:91:1B:E0:40,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955172.473778,68,,,192.168.0.154,10.16.100.73,16,45845,1883,MQTT,MQTT_Kaggle.pcap,7413,50:02:91:1B:E0:40,50:02:91:3D:4C:97,,,,
CookedLinux,82,IP,66,TCP,46,1591955172.473784,82,,,10.16.100.73,192.168.0.176,24,1883,43061,MQTT,MQTT_Kaggle.pcap,7414,50:02:91:3D:4C:97,50:02:91:AC:C2:6A,MQTT,14.0,MQTTPublish,12.0
CookedLinux,68,IP,52,TCP,32,1591955172.4737868,68,,,192.168.0.176,10.16.100.73,16,43061,1883,MQTT,MQTT_Kaggle.pcap,7415,50:02:91:AC:C2:6A,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955172.473793,81,,,10.16.100.73,192.168.0.155,24,1883,39481,MQTT,MQTT_Kaggle.pcap,7416,50:02:91:3D:4C:97,50:02:91:C2:B4:8D,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955172.473796,68,,,192.168.0.155,10.16.100.73,16,39481,1883,MQTT,MQTT_Kaggle.pcap,7417,50:02:91:C2:B4:8D,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955172.473801,81,,,10.16.100.73,192.168.0.174,24,1883,43063,MQTT,MQTT_Kaggle.pcap,7418,50:02:91:3D:4C:97,50:02:91:2A:5F:8B,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955172.4738052,68,,,192.168.0.174,10.16.100.73,16,43063,1883,MQTT,MQTT_Kaggle.pcap,7419,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955172.473809,81,,,10.16.100.73,192.168.0.174,24,1883,43063,MQTT,MQTT_Kaggle.pcap,7420,50:02:91:3D:4C:97,50:02:91:2A:5F:8B,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955172.473812,68,,,192.168.0.174,10.16.100.73,16,43063,1883,MQTT,MQTT_Kaggle.pcap,7421,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,,,,
CookedLinux,78,IP,62,TCP,42,1591955173.473728,78,,,192.168.0.180,10.16.100.73,24,33123,1883,MQTT,MQTT_Kaggle.pcap,7422,50:02:91:38:9C:2D,50:02:91:3D:4C:97,MQTT,10.0,MQTTPublish,8.0
CookedLinux,81,IP,65,TCP,45,1591955173.473772,81,,,192.168.0.154,10.16.100.73,24,45845,1883,MQTT,MQTT_Kaggle.pcap,7423,50:02:91:1B:E0:40,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,81,IP,65,TCP,45,1591955173.473783,81,,,192.168.0.174,10.16.100.73,24,43063,1883,MQTT,MQTT_Kaggle.pcap,7424,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,82,IP,66,TCP,46,1591955173.473801,82,,,192.168.0.176,10.16.100.73,24,43061,1883,MQTT,MQTT_Kaggle.pcap,7425,50:02:91:AC:C2:6A,50:02:91:3D:4C:97,MQTT,14.0,MQTTPublish,12.0
CookedLinux,81,IP,65,TCP,45,1591955173.473814,81,,,192.168.0.155,10.16.100.73,24,39481,1883,MQTT,MQTT_Kaggle.pcap,7426,50:02:91:C2:B4:8D,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,81,IP,65,TCP,45,1591955173.47386,81,,,10.16.100.73,192.168.0.154,24,1883,45845,MQTT,MQTT_Kaggle.pcap,7427,50:02:91:3D:4C:97,50:02:91:1B:E0:40,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955173.473881,68,,,192.168.0.154,10.16.100.73,16,45845,1883,MQTT,MQTT_Kaggle.pcap,7428,50:02:91:1B:E0:40,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955173.473893,81,,,10.16.100.73,192.168.0.154,24,1883,45845,MQTT,MQTT_Kaggle.pcap,7429,50:02:91:3D:4C:97,50:02:91:1B:E0:40,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955173.473896,68,,,192.168.0.154,10.16.100.73,16,45845,1883,MQTT,MQTT_Kaggle.pcap,7430,50:02:91:1B:E0:40,50:02:91:3D:4C:97,,,,
CookedLinux,78,IP,62,TCP,42,1591955173.473902,78,,,10.16.100.73,192.168.0.180,24,1883,33123,MQTT,MQTT_Kaggle.pcap,7431,50:02:91:3D:4C:97,50:02:91:38:9C:2D,MQTT,10.0,MQTTPublish,8.0
CookedLinux,68,IP,52,TCP,32,1591955173.473906,68,,,192.168.0.180,10.16.100.73,16,33123,1883,MQTT,MQTT_Kaggle.pcap,7432,50:02:91:38:9C:2D,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955173.4739132,81,,,10.16.100.73,192.168.0.174,24,1883,43063,MQTT,MQTT_Kaggle.pcap,7433,50:02:91:3D:4C:97,50:02:91:2A:5F:8B,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955173.473917,68,,,192.168.0.174,10.16.100.73,16,43063,1883,MQTT,MQTT_Kaggle.pcap,7434,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955173.473923,81,,,10.16.100.73,192.168.0.174,24,1883,43063,MQTT,MQTT_Kaggle.pcap,7435,50:02:91:3D:4C:97,50:02:91:2A:5F:8B,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955173.473925,68,,,192.168.0.174,10.16.100.73,16,43063,1883,MQTT,MQTT_Kaggle.pcap,7436,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,,,,
CookedLinux,82,IP,66,TCP,46,1591955173.4739509,82,,,10.16.100.73,192.168.0.176,24,1883,43061,MQTT,MQTT_Kaggle.pcap,7437,50:02:91:3D:4C:97,50:02:91:AC:C2:6A,MQTT,14.0,MQTTPublish,12.0
CookedLinux,68,IP,52,TCP,32,1591955173.473954,68,,,192.168.0.176,10.16.100.73,16,43061,1883,MQTT,MQTT_Kaggle.pcap,7438,50:02:91:AC:C2:6A,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955173.47396,81,,,10.16.100.73,192.168.0.155,24,1883,39481,MQTT,MQTT_Kaggle.pcap,7439,50:02:91:3D:4C:97,50:02:91:C2:B4:8D,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955173.473964,68,,,192.168.0.155,10.16.100.73,16,39481,1883,MQTT,MQTT_Kaggle.pcap,7440,50:02:91:C2:B4:8D,50:02:91:3D:4C:97,,,,
CookedLinux,78,IP,62,TCP,42,1591955174.473812,78,,,192.168.0.180,10.16.100.73,24,33123,1883,MQTT,MQTT_Kaggle.pcap,7441,50:02:91:38:9C:2D,50:02:91:3D:4C:97,MQTT,10.0,MQTTPublish,8.0
CookedLinux,81,IP,65,TCP,45,1591955174.4738429,81,,,192.168.0.154,10.16.100.73,24,45845,1883,MQTT,MQTT_Kaggle.pcap,7442,50:02:91:1B:E0:40,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,81,IP,65,TCP,45,1591955174.4738538,81,,,192.168.0.174,10.16.100.73,24,43063,1883,MQTT,MQTT_Kaggle.pcap,7443,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,82,IP,66,TCP,46,1591955174.4738688,82,,,192.168.0.176,10.16.100.73,24,43061,1883,MQTT,MQTT_Kaggle.pcap,7444,50:02:91:AC:C2:6A,50:02:91:3D:4C:97,MQTT,14.0,MQTTPublish,12.0
CookedLinux,81,IP,65,TCP,45,1591955174.473882,81,,,192.168.0.155,10.16.100.73,24,39481,1883,MQTT,MQTT_Kaggle.pcap,7445,50:02:91:C2:B4:8D,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,78,IP,62,TCP,42,1591955174.473886,78,,,10.16.100.73,192.168.0.180,24,1883,33123,MQTT,MQTT_Kaggle.pcap,7446,50:02:91:3D:4C:97,50:02:91:38:9C:2D,MQTT,10.0,MQTTPublish,8.0
CookedLinux,68,IP,52,TCP,32,1591955174.473894,68,,,192.168.0.180,10.16.100.73,16,33123,1883,MQTT,MQTT_Kaggle.pcap,7447,50:02:91:38:9C:2D,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955174.4739368,81,,,10.16.100.73,192.168.0.154,24,1883,45845,MQTT,MQTT_Kaggle.pcap,7448,50:02:91:3D:4C:97,50:02:91:1B:E0:40,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955174.473946,68,,,192.168.0.154,10.16.100.73,16,45845,1883,MQTT,MQTT_Kaggle.pcap,7449,50:02:91:1B:E0:40,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955174.473954,81,,,10.16.100.73,192.168.0.154,24,1883,45845,MQTT,MQTT_Kaggle.pcap,7450,50:02:91:3D:4C:97,50:02:91:1B:E0:40,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955174.473957,68,,,192.168.0.154,10.16.100.73,16,45845,1883,MQTT,MQTT_Kaggle.pcap,7451,50:02:91:1B:E0:40,50:02:91:3D:4C:97,,,,
CookedLinux,82,IP,66,TCP,46,1591955174.473963,82,,,10.16.100.73,192.168.0.176,24,1883,43061,MQTT,MQTT_Kaggle.pcap,7452,50:02:91:3D:4C:97,50:02:91:AC:C2:6A,MQTT,14.0,MQTTPublish,12.0
CookedLinux,68,IP,52,TCP,32,1591955174.473966,68,,,192.168.0.176,10.16.100.73,16,43061,1883,MQTT,MQTT_Kaggle.pcap,7453,50:02:91:AC:C2:6A,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955174.473972,81,,,10.16.100.73,192.168.0.155,24,1883,39481,MQTT,MQTT_Kaggle.pcap,7454,50:02:91:3D:4C:97,50:02:91:C2:B4:8D,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955174.473975,68,,,192.168.0.155,10.16.100.73,16,39481,1883,MQTT,MQTT_Kaggle.pcap,7455,50:02:91:C2:B4:8D,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955174.4739802,81,,,10.16.100.73,192.168.0.174,24,1883,43063,MQTT,MQTT_Kaggle.pcap,7456,50:02:91:3D:4C:97,50:02:91:2A:5F:8B,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955174.474,68,,,192.168.0.174,10.16.100.73,16,43063,1883,MQTT,MQTT_Kaggle.pcap,7457,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955174.474005,81,,,10.16.100.73,192.168.0.174,24,1883,43063,MQTT,MQTT_Kaggle.pcap,7458,50:02:91:3D:4C:97,50:02:91:2A:5F:8B,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955174.474008,68,,,192.168.0.174,10.16.100.73,16,43063,1883,MQTT,MQTT_Kaggle.pcap,7459,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,,,,
CookedLinux,78,IP,62,TCP,42,1591955175.47368,78,,,192.168.0.180,10.16.100.73,24,33123,1883,MQTT,MQTT_Kaggle.pcap,7460,50:02:91:38:9C:2D,50:02:91:3D:4C:97,MQTT,10.0,MQTTPublish,8.0
CookedLinux,81,IP,65,TCP,45,1591955175.4737089,81,,,192.168.0.154,10.16.100.73,24,45845,1883,MQTT,MQTT_Kaggle.pcap,7461,50:02:91:1B:E0:40,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,81,IP,65,TCP,45,1591955175.473718,81,,,192.168.0.174,10.16.100.73,24,43063,1883,MQTT,MQTT_Kaggle.pcap,7462,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,82,IP,66,TCP,46,1591955175.473733,82,,,192.168.0.176,10.16.100.73,24,43061,1883,MQTT,MQTT_Kaggle.pcap,7463,50:02:91:AC:C2:6A,50:02:91:3D:4C:97,MQTT,14.0,MQTTPublish,12.0
CookedLinux,81,IP,65,TCP,45,1591955175.4737449,81,,,192.168.0.155,10.16.100.73,24,39481,1883,MQTT,MQTT_Kaggle.pcap,7464,50:02:91:C2:B4:8D,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,78,IP,62,TCP,42,1591955175.4737642,78,,,10.16.100.73,192.168.0.180,24,1883,33123,MQTT,MQTT_Kaggle.pcap,7465,50:02:91:3D:4C:97,50:02:91:38:9C:2D,MQTT,10.0,MQTTPublish,8.0
CookedLinux,68,IP,52,TCP,32,1591955175.473783,68,,,192.168.0.180,10.16.100.73,16,33123,1883,MQTT,MQTT_Kaggle.pcap,7466,50:02:91:38:9C:2D,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955175.473825,81,,,10.16.100.73,192.168.0.154,24,1883,45845,MQTT,MQTT_Kaggle.pcap,7467,50:02:91:3D:4C:97,50:02:91:1B:E0:40,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955175.4738278,68,,,192.168.0.154,10.16.100.73,16,45845,1883,MQTT,MQTT_Kaggle.pcap,7468,50:02:91:1B:E0:40,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955175.473834,81,,,10.16.100.73,192.168.0.154,24,1883,45845,MQTT,MQTT_Kaggle.pcap,7469,50:02:91:3D:4C:97,50:02:91:1B:E0:40,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955175.473836,68,,,192.168.0.154,10.16.100.73,16,45845,1883,MQTT,MQTT_Kaggle.pcap,7470,50:02:91:1B:E0:40,50:02:91:3D:4C:97,,,,
CookedLinux,82,IP,66,TCP,46,1591955175.473842,82,,,10.16.100.73,192.168.0.176,24,1883,43061,MQTT,MQTT_Kaggle.pcap,7471,50:02:91:3D:4C:97,50:02:91:AC:C2:6A,MQTT,14.0,MQTTPublish,12.0
CookedLinux,68,IP,52,TCP,32,1591955175.473845,68,,,192.168.0.176,10.16.100.73,16,43061,1883,MQTT,MQTT_Kaggle.pcap,7472,50:02:91:AC:C2:6A,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955175.473851,81,,,10.16.100.73,192.168.0.155,24,1883,39481,MQTT,MQTT_Kaggle.pcap,7473,50:02:91:3D:4C:97,50:02:91:C2:B4:8D,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955175.4738722,68,,,192.168.0.155,10.16.100.73,16,39481,1883,MQTT,MQTT_Kaggle.pcap,7474,50:02:91:C2:B4:8D,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955175.473877,81,,,10.16.100.73,192.168.0.174,24,1883,43063,MQTT,MQTT_Kaggle.pcap,7475,50:02:91:3D:4C:97,50:02:91:2A:5F:8B,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955175.47388,68,,,192.168.0.174,10.16.100.73,16,43063,1883,MQTT,MQTT_Kaggle.pcap,7476,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,,,,
CookedLinux,81,IP,65,TCP,45,1591955175.473885,81,,,10.16.100.73,192.168.0.174,24,1883,43063,MQTT,MQTT_Kaggle.pcap,7477,50:02:91:3D:4C:97,50:02:91:2A:5F:8B,MQTT,13.0,MQTTPublish,11.0
CookedLinux,68,IP,52,TCP,32,1591955175.473887,68,,,192.168.0.174,10.16.100.73,16,43063,1883,MQTT,MQTT_Kaggle.pcap,7478,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,,,,
CookedLinux,78,IP,62,TCP,42,1591955176.4737551,78,,,192.168.0.180,10.16.100.73,24,33123,1883,MQTT,MQTT_Kaggle.pcap,7479,50:02:91:38:9C:2D,50:02:91:3D:4C:97,MQTT,10.0,MQTTPublish,8.0
CookedLinux,81,IP,65,TCP,45,1591955176.473784,81,,,192.168.0.154,10.16.100.73,24,45845,1883,MQTT,MQTT_Kaggle.pcap,7480,50:02:91:1B:E0:40,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,81,IP,65,TCP,45,1591955176.473793,81,,,192.168.0.174,10.16.100.73,24,43063,1883,MQTT,MQTT_Kaggle.pcap,7481,50:02:91:2A:5F:8B,50:02:91:3D:4C:97,MQTT,13.0,MQTTPublish,11.0
CookedLinux,82,IP,66,TCP,46,1591955176.473807,82,,,192.168.0.176,10.16.100.73,24,43061,1883,MQTT,MQTT_Kaggle.pcap,7482,50:02:91:AC:C2:6A,50:02:91:3D:4C:97,MQTT,14.0,MQTTPublish,12.0
