layers_0,length_0,layers_1,length_1,layers_2,length_2,timestamps,length_total,mac_src,mac_dst,ip_src,ip_dst,flags,sport,dport,application,filename,num_packet,mac_src_custom,mac_dst_custom,layers_3,length_3,layers_4,length_4,layers_5,length_5
Ether,66,IP,52,TCP,32.0,1581675012.747318,66,00:50:00:00:0e:00,50:00:00:01:00:03,10.0.0.7,192.168.1.7,16.0,58384.0,1883.0,MQTT,MQTT_IEEE.pcap,7946,50:02:91:06:3C:94,50:02:91:22:1A:8C,,,,,,
Ether,115,IP,101,TCP,81.0,1581675012.7473302,115,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,24.0,35166.0,1883.0,MQTT,MQTT_IEEE.pcap,7947,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,,
Ether,115,IP,101,TCP,81.0,1581675012.747351,115,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,24.0,59060.0,1883.0,MQTT,MQTT_IEEE.pcap,7948,50:02:91:CE:64:2E,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,,
Ether,74,IP,60,TCP,40.0,1581675012.7474089,74,50:00:00:01:00:03,00:50:00:00:12:00,192.168.1.7,10.0.0.12,18.0,1883.0,39880.0,MQTT,MQTT_IEEE.pcap,7949,50:02:91:22:1A:8C,50:02:91:1C:EF:A8,,,,,,
Ether,74,IP,60,TCP,40.0,1581675012.747483,74,00:50:00:00:13:00,50:00:00:01:00:03,10.0.0.13,192.168.1.7,2.0,38150.0,1883.0,MQTT,MQTT_IEEE.pcap,7950,50:02:91:91:08:40,50:02:91:22:1A:8C,,,,,,
Ether,115,IP,101,TCP,81.0,1581675012.747549,115,00:50:00:00:0e:00,50:00:00:01:00:03,10.0.0.7,192.168.1.7,24.0,58384.0,1883.0,MQTT,MQTT_IEEE.pcap,7951,50:02:91:06:3C:94,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,,
Ether,66,IP,52,TCP,32.0,1581675012.747584,66,50:00:00:01:00:03,00:50:00:00:1a:00,192.168.1.7,10.0.0.17,16.0,1883.0,35166.0,MQTT,MQTT_IEEE.pcap,7952,50:02:91:22:1A:8C,50:02:91:8F:C6:4F,,,,,,
Ether,66,IP,52,TCP,32.0,1581675012.747596,66,50:00:00:01:00:03,00:50:00:00:19:00,192.168.1.7,10.0.0.16,16.0,1883.0,59060.0,MQTT,MQTT_IEEE.pcap,7953,50:02:91:22:1A:8C,50:02:91:CE:64:2E,,,,,,
Ether,70,IP,56,TCP,36.0,1581675012.7475991,70,50:00:00:01:00:03,00:50:00:00:1a:00,192.168.1.7,10.0.0.17,24.0,1883.0,35166.0,MQTT,MQTT_IEEE.pcap,7954,50:02:91:22:1A:8C,50:02:91:8F:C6:4F,MQTT,4.0,MQTTConnack,2.0,,
Ether,70,IP,56,TCP,36.0,1581675012.747658,70,50:00:00:01:00:03,00:50:00:00:19:00,192.168.1.7,10.0.0.16,24.0,1883.0,59060.0,MQTT,MQTT_IEEE.pcap,7955,50:02:91:22:1A:8C,50:02:91:CE:64:2E,MQTT,4.0,MQTTConnack,2.0,,
Ether,66,IP,52,TCP,32.0,1581675012.74772,66,00:50:00:00:12:00,50:00:00:01:00:03,10.0.0.12,192.168.1.7,16.0,39880.0,1883.0,MQTT,MQTT_IEEE.pcap,7956,50:02:91:1C:EF:A8,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581675012.747833,74,50:00:00:01:00:03,00:50:00:00:13:00,192.168.1.7,10.0.0.13,18.0,1883.0,38150.0,MQTT,MQTT_IEEE.pcap,7957,50:02:91:22:1A:8C,50:02:91:91:08:40,,,,,,
Ether,114,IP,100,TCP,80.0,1581675012.747847,114,00:50:00:00:12:00,50:00:00:01:00:03,10.0.0.12,192.168.1.7,24.0,39880.0,1883.0,MQTT,MQTT_IEEE.pcap,7958,50:02:91:1C:EF:A8,50:02:91:22:1A:8C,MQTT,48.0,MQTTConnect,46.0,,
Ether,66,IP,52,TCP,32.0,1581675012.747911,66,50:00:00:01:00:03,00:50:00:00:0e:00,192.168.1.7,10.0.0.7,16.0,1883.0,58384.0,MQTT,MQTT_IEEE.pcap,7959,50:02:91:22:1A:8C,50:02:91:06:3C:94,,,,,,
Ether,70,IP,56,TCP,36.0,1581675012.747915,70,50:00:00:01:00:03,00:50:00:00:0e:00,192.168.1.7,10.0.0.7,24.0,1883.0,58384.0,MQTT,MQTT_IEEE.pcap,7960,50:02:91:22:1A:8C,50:02:91:06:3C:94,MQTT,4.0,MQTTConnack,2.0,,
Ether,66,IP,52,TCP,32.0,1581675012.747951,66,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,16.0,35166.0,1883.0,MQTT,MQTT_IEEE.pcap,7961,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,,,,,,
Ether,86,IP,72,TCP,52.0,1581675012.748111,86,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,24.0,35166.0,1883.0,MQTT,MQTT_IEEE.pcap,7962,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,MQTT,20.0,MQTTPublish,18.0,,
Ether,66,IP,52,TCP,32.0,1581675012.748116,66,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,16.0,59060.0,1883.0,MQTT,MQTT_IEEE.pcap,7963,50:02:91:CE:64:2E,50:02:91:22:1A:8C,,,,,,
Ether,68,IP,54,TCP,34.0,1581675012.748118,68,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,25.0,35166.0,1883.0,MQTT,MQTT_IEEE.pcap,7964,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,66,IP,52,TCP,32.0,1581675012.74813,66,50:00:00:01:00:03,00:50:00:00:12:00,192.168.1.7,10.0.0.12,16.0,1883.0,39880.0,MQTT,MQTT_IEEE.pcap,7965,50:02:91:22:1A:8C,50:02:91:1C:EF:A8,,,,,,
Ether,86,IP,72,TCP,52.0,1581675012.74813,86,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,24.0,59060.0,1883.0,MQTT,MQTT_IEEE.pcap,7966,50:02:91:CE:64:2E,50:02:91:22:1A:8C,MQTT,20.0,MQTTPublish,18.0,,
Ether,70,IP,56,TCP,36.0,1581675012.748133,70,50:00:00:01:00:03,00:50:00:00:12:00,192.168.1.7,10.0.0.12,24.0,1883.0,39880.0,MQTT,MQTT_IEEE.pcap,7967,50:02:91:22:1A:8C,50:02:91:1C:EF:A8,MQTT,4.0,MQTTConnack,2.0,,
Ether,66,IP,52,TCP,32.0,1581675012.748185,66,00:50:00:00:13:00,50:00:00:01:00:03,10.0.0.13,192.168.1.7,16.0,38150.0,1883.0,MQTT,MQTT_IEEE.pcap,7968,50:02:91:91:08:40,50:02:91:22:1A:8C,,,,,,
Ether,68,IP,54,TCP,34.0,1581675012.74821,68,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,25.0,59060.0,1883.0,MQTT,MQTT_IEEE.pcap,7969,50:02:91:CE:64:2E,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,66,IP,52,TCP,32.0,1581675012.748314,66,00:50:00:00:0e:00,50:00:00:01:00:03,10.0.0.7,192.168.1.7,16.0,58384.0,1883.0,MQTT,MQTT_IEEE.pcap,7970,50:02:91:06:3C:94,50:02:91:22:1A:8C,,,,,,
Ether,87,IP,73,TCP,53.0,1581675012.748419,87,00:50:00:00:0e:00,50:00:00:01:00:03,10.0.0.7,192.168.1.7,24.0,58384.0,1883.0,MQTT,MQTT_IEEE.pcap,7971,50:02:91:06:3C:94,50:02:91:22:1A:8C,MQTT,21.0,MQTTPublish,19.0,,
Ether,68,IP,54,TCP,34.0,1581675012.748457,68,00:50:00:00:0e:00,50:00:00:01:00:03,10.0.0.7,192.168.1.7,25.0,58384.0,1883.0,MQTT,MQTT_IEEE.pcap,7972,50:02:91:06:3C:94,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,115,IP,101,TCP,81.0,1581675012.749043,115,00:50:00:00:13:00,50:00:00:01:00:03,10.0.0.13,192.168.1.7,24.0,38150.0,1883.0,MQTT,MQTT_IEEE.pcap,7973,50:02:91:91:08:40,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,,
Ether,66,IP,52,TCP,32.0,1581675012.749127,66,00:50:00:00:12:00,50:00:00:01:00:03,10.0.0.12,192.168.1.7,16.0,39880.0,1883.0,MQTT,MQTT_IEEE.pcap,7974,50:02:91:1C:EF:A8,50:02:91:22:1A:8C,,,,,,
Ether,107,IP,93,TCP,73.0,1581675012.749133,107,00:50:00:00:12:00,50:00:00:01:00:03,10.0.0.12,192.168.1.7,24.0,39880.0,1883.0,MQTT,MQTT_IEEE.pcap,7975,50:02:91:1C:EF:A8,50:02:91:22:1A:8C,MQTT,41.0,MQTTPublish,39.0,,
Ether,68,IP,54,TCP,34.0,1581675012.74914,68,00:50:00:00:12:00,50:00:00:01:00:03,10.0.0.12,192.168.1.7,25.0,39880.0,1883.0,MQTT,MQTT_IEEE.pcap,7976,50:02:91:1C:EF:A8,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,66,IP,52,TCP,32.0,1581675012.7492368,66,50:00:00:01:00:03,00:50:00:00:13:00,192.168.1.7,10.0.0.13,16.0,1883.0,38150.0,MQTT,MQTT_IEEE.pcap,7977,50:02:91:22:1A:8C,50:02:91:91:08:40,,,,,,
Ether,66,IP,52,TCP,32.0,1581675012.749294,66,50:00:00:01:00:03,00:50:00:00:1a:00,192.168.1.7,10.0.0.17,16.0,1883.0,35166.0,MQTT,MQTT_IEEE.pcap,7978,50:02:91:22:1A:8C,50:02:91:8F:C6:4F,,,,,,
Ether,66,IP,52,TCP,32.0,1581675012.7493598,66,50:00:00:01:00:03,00:50:00:00:1a:00,192.168.1.7,10.0.0.17,17.0,1883.0,35166.0,MQTT,MQTT_IEEE.pcap,7979,50:02:91:22:1A:8C,50:02:91:8F:C6:4F,,,,,,
Ether,66,IP,52,TCP,32.0,1581675012.749364,66,50:00:00:01:00:03,00:50:00:00:19:00,192.168.1.7,10.0.0.16,16.0,1883.0,59060.0,MQTT,MQTT_IEEE.pcap,7980,50:02:91:22:1A:8C,50:02:91:CE:64:2E,,,,,,
Ether,66,IP,52,TCP,32.0,1581675012.749366,66,50:00:00:01:00:03,00:50:00:00:19:00,192.168.1.7,10.0.0.16,17.0,1883.0,59060.0,MQTT,MQTT_IEEE.pcap,7981,50:02:91:22:1A:8C,50:02:91:CE:64:2E,,,,,,
Ether,66,IP,52,TCP,32.0,1581675012.749399,66,50:00:00:01:00:03,00:50:00:00:0e:00,192.168.1.7,10.0.0.7,16.0,1883.0,58384.0,MQTT,MQTT_IEEE.pcap,7982,50:02:91:22:1A:8C,50:02:91:06:3C:94,,,,,,
Ether,66,IP,52,TCP,32.0,1581675012.749402,66,50:00:00:01:00:03,00:50:00:00:0e:00,192.168.1.7,10.0.0.7,17.0,1883.0,58384.0,MQTT,MQTT_IEEE.pcap,7983,50:02:91:22:1A:8C,50:02:91:06:3C:94,,,,,,
Ether,70,IP,56,TCP,36.0,1581675012.7494051,70,50:00:00:01:00:03,00:50:00:00:13:00,192.168.1.7,10.0.0.13,24.0,1883.0,38150.0,MQTT,MQTT_IEEE.pcap,7984,50:02:91:22:1A:8C,50:02:91:91:08:40,MQTT,4.0,MQTTConnack,2.0,,
Ether,66,IP,52,TCP,32.0,1581675012.749407,66,50:00:00:01:00:03,00:50:00:00:12:00,192.168.1.7,10.0.0.12,16.0,1883.0,39880.0,MQTT,MQTT_IEEE.pcap,7985,50:02:91:22:1A:8C,50:02:91:1C:EF:A8,,,,,,
Ether,66,IP,52,TCP,32.0,1581675012.74941,66,50:00:00:01:00:03,00:50:00:00:12:00,192.168.1.7,10.0.0.12,17.0,1883.0,39880.0,MQTT,MQTT_IEEE.pcap,7986,50:02:91:22:1A:8C,50:02:91:1C:EF:A8,,,,,,
Ether,66,IP,52,TCP,32.0,1581675012.749586,66,00:50:00:00:1a:00,50:00:00:01:00:03,10.0.0.17,192.168.1.7,16.0,35166.0,1883.0,MQTT,MQTT_IEEE.pcap,7987,50:02:91:8F:C6:4F,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581675012.749707,66,00:50:00:00:19:00,50:00:00:01:00:03,10.0.0.16,192.168.1.7,16.0,59060.0,1883.0,MQTT,MQTT_IEEE.pcap,7988,50:02:91:CE:64:2E,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581675012.749749,66,00:50:00:00:0e:00,50:00:00:01:00:03,10.0.0.7,192.168.1.7,16.0,58384.0,1883.0,MQTT,MQTT_IEEE.pcap,7989,50:02:91:06:3C:94,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581675012.749842,66,00:50:00:00:13:00,50:00:00:01:00:03,10.0.0.13,192.168.1.7,16.0,38150.0,1883.0,MQTT,MQTT_IEEE.pcap,7990,50:02:91:91:08:40,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581675012.749868,66,00:50:00:00:12:00,50:00:00:01:00:03,10.0.0.12,192.168.1.7,16.0,39880.0,1883.0,MQTT,MQTT_IEEE.pcap,7991,50:02:91:1C:EF:A8,50:02:91:22:1A:8C,,,,,,
Ether,106,IP,92,TCP,72.0,1581675012.749906,106,00:50:00:00:13:00,50:00:00:01:00:03,10.0.0.13,192.168.1.7,24.0,38150.0,1883.0,MQTT,MQTT_IEEE.pcap,7992,50:02:91:91:08:40,50:02:91:22:1A:8C,MQTT,40.0,MQTTPublish,38.0,,
Ether,68,IP,54,TCP,34.0,1581675012.74991,68,00:50:00:00:13:00,50:00:00:01:00:03,10.0.0.13,192.168.1.7,25.0,38150.0,1883.0,MQTT,MQTT_IEEE.pcap,7993,50:02:91:91:08:40,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,66,IP,52,TCP,32.0,1581675012.7504,66,50:00:00:01:00:03,00:50:00:00:13:00,192.168.1.7,10.0.0.13,16.0,1883.0,38150.0,MQTT,MQTT_IEEE.pcap,7994,50:02:91:22:1A:8C,50:02:91:91:08:40,,,,,,
Ether,66,IP,52,TCP,32.0,1581675012.750404,66,50:00:00:01:00:03,00:50:00:00:13:00,192.168.1.7,10.0.0.13,17.0,1883.0,38150.0,MQTT,MQTT_IEEE.pcap,7995,50:02:91:22:1A:8C,50:02:91:91:08:40,,,,,,
Ether,66,IP,52,TCP,32.0,1581675012.7505789,66,00:50:00:00:13:00,50:00:00:01:00:03,10.0.0.13,192.168.1.7,16.0,38150.0,1883.0,MQTT,MQTT_IEEE.pcap,7996,50:02:91:91:08:40,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581675012.900551,74,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,2.0,40852.0,1883.0,MQTT,MQTT_IEEE.pcap,7998,50:02:91:FD:50:BD,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581675012.901205,74,50:00:00:01:00:03,00:50:00:00:14:00,192.168.1.7,10.0.0.10,18.0,1883.0,40852.0,MQTT,MQTT_IEEE.pcap,7999,50:02:91:22:1A:8C,50:02:91:FD:50:BD,,,,,,
Ether,74,IP,60,TCP,40.0,1581675012.901427,74,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,2.0,37982.0,1883.0,MQTT,MQTT_IEEE.pcap,8000,50:02:91:18:43:4F,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581675012.901942,66,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,16.0,40852.0,1883.0,MQTT,MQTT_IEEE.pcap,8001,50:02:91:FD:50:BD,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581675012.902158,74,50:00:00:01:00:03,00:50:00:00:11:00,192.168.1.7,10.0.0.8,18.0,1883.0,37982.0,MQTT,MQTT_IEEE.pcap,8002,50:02:91:22:1A:8C,50:02:91:18:43:4F,,,,,,
Ether,74,IP,60,TCP,40.0,1581675012.9021778,74,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,2.0,56498.0,1883.0,MQTT,MQTT_IEEE.pcap,8003,50:02:91:03:A0:5E,50:02:91:22:1A:8C,,,,,,
Ether,115,IP,101,TCP,81.0,1581675012.902195,115,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,24.0,40852.0,1883.0,MQTT,MQTT_IEEE.pcap,8004,50:02:91:FD:50:BD,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,,
Ether,74,IP,60,TCP,40.0,1581675012.902689,74,50:00:00:01:00:03,00:50:00:00:18:00,192.168.1.7,10.0.0.15,18.0,1883.0,56498.0,MQTT,MQTT_IEEE.pcap,8005,50:02:91:22:1A:8C,50:02:91:03:A0:5E,,,,,,
Ether,66,IP,52,TCP,32.0,1581675012.902702,66,50:00:00:01:00:03,00:50:00:00:14:00,192.168.1.7,10.0.0.10,16.0,1883.0,40852.0,MQTT,MQTT_IEEE.pcap,8006,50:02:91:22:1A:8C,50:02:91:FD:50:BD,,,,,,
Ether,70,IP,56,TCP,36.0,1581675012.902936,70,50:00:00:01:00:03,00:50:00:00:14:00,192.168.1.7,10.0.0.10,24.0,1883.0,40852.0,MQTT,MQTT_IEEE.pcap,8007,50:02:91:22:1A:8C,50:02:91:FD:50:BD,MQTT,4.0,MQTTConnack,2.0,,
Ether,66,IP,52,TCP,32.0,1581675012.903035,66,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,16.0,37982.0,1883.0,MQTT,MQTT_IEEE.pcap,8008,50:02:91:18:43:4F,50:02:91:22:1A:8C,,,,,,
Ether,115,IP,101,TCP,81.0,1581675012.903459,115,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,24.0,37982.0,1883.0,MQTT,MQTT_IEEE.pcap,8009,50:02:91:18:43:4F,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,,
Ether,66,IP,52,TCP,32.0,1581675012.903775,66,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,16.0,56498.0,1883.0,MQTT,MQTT_IEEE.pcap,8010,50:02:91:03:A0:5E,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581675012.903812,66,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,16.0,40852.0,1883.0,MQTT,MQTT_IEEE.pcap,8011,50:02:91:FD:50:BD,50:02:91:22:1A:8C,,,,,,
Ether,127,IP,113,TCP,93.0,1581675012.904237,127,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,24.0,40852.0,1883.0,MQTT,MQTT_IEEE.pcap,8012,50:02:91:FD:50:BD,50:02:91:22:1A:8C,MQTT,61.0,MQTTPublish,59.0,,
Ether,68,IP,54,TCP,34.0,1581675012.904247,68,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,25.0,40852.0,1883.0,MQTT,MQTT_IEEE.pcap,8013,50:02:91:FD:50:BD,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,115,IP,101,TCP,81.0,1581675012.904297,115,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,24.0,56498.0,1883.0,MQTT,MQTT_IEEE.pcap,8014,50:02:91:03:A0:5E,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,,
Ether,66,IP,52,TCP,32.0,1581675012.9044712,66,50:00:00:01:00:03,00:50:00:00:11:00,192.168.1.7,10.0.0.8,16.0,1883.0,37982.0,MQTT,MQTT_IEEE.pcap,8015,50:02:91:22:1A:8C,50:02:91:18:43:4F,,,,,,
Ether,70,IP,56,TCP,36.0,1581675012.904482,70,50:00:00:01:00:03,00:50:00:00:11:00,192.168.1.7,10.0.0.8,24.0,1883.0,37982.0,MQTT,MQTT_IEEE.pcap,8016,50:02:91:22:1A:8C,50:02:91:18:43:4F,MQTT,4.0,MQTTConnack,2.0,,
Ether,66,IP,52,TCP,32.0,1581675012.905031,66,50:00:00:01:00:03,00:50:00:00:14:00,192.168.1.7,10.0.0.10,16.0,1883.0,40852.0,MQTT,MQTT_IEEE.pcap,8017,50:02:91:22:1A:8C,50:02:91:FD:50:BD,,,,,,
Ether,66,IP,52,TCP,32.0,1581675012.905041,66,50:00:00:01:00:03,00:50:00:00:14:00,192.168.1.7,10.0.0.10,17.0,1883.0,40852.0,MQTT,MQTT_IEEE.pcap,8018,50:02:91:22:1A:8C,50:02:91:FD:50:BD,,,,,,
Ether,66,IP,52,TCP,32.0,1581675012.905105,66,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,16.0,37982.0,1883.0,MQTT,MQTT_IEEE.pcap,8019,50:02:91:18:43:4F,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581675012.905381,66,50:00:00:01:00:03,00:50:00:00:18:00,192.168.1.7,10.0.0.15,16.0,1883.0,56498.0,MQTT,MQTT_IEEE.pcap,8020,50:02:91:22:1A:8C,50:02:91:03:A0:5E,,,,,,
Ether,70,IP,56,TCP,36.0,1581675012.905405,70,50:00:00:01:00:03,00:50:00:00:18:00,192.168.1.7,10.0.0.15,24.0,1883.0,56498.0,MQTT,MQTT_IEEE.pcap,8021,50:02:91:22:1A:8C,50:02:91:03:A0:5E,MQTT,4.0,MQTTConnack,2.0,,
Ether,66,IP,52,TCP,32.0,1581675012.905925,66,00:50:00:00:14:00,50:00:00:01:00:03,10.0.0.10,192.168.1.7,16.0,40852.0,1883.0,MQTT,MQTT_IEEE.pcap,8022,50:02:91:FD:50:BD,50:02:91:22:1A:8C,,,,,,
Ether,87,IP,73,TCP,53.0,1581675012.905935,87,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,24.0,37982.0,1883.0,MQTT,MQTT_IEEE.pcap,8023,50:02:91:18:43:4F,50:02:91:22:1A:8C,MQTT,21.0,MQTTPublish,19.0,,
Ether,68,IP,54,TCP,34.0,1581675012.905956,68,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,25.0,37982.0,1883.0,MQTT,MQTT_IEEE.pcap,8024,50:02:91:18:43:4F,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,66,IP,52,TCP,32.0,1581675012.906709,66,50:00:00:01:00:03,00:50:00:00:11:00,192.168.1.7,10.0.0.8,16.0,1883.0,37982.0,MQTT,MQTT_IEEE.pcap,8025,50:02:91:22:1A:8C,50:02:91:18:43:4F,,,,,,
Ether,66,IP,52,TCP,32.0,1581675012.906721,66,50:00:00:01:00:03,00:50:00:00:11:00,192.168.1.7,10.0.0.8,17.0,1883.0,37982.0,MQTT,MQTT_IEEE.pcap,8026,50:02:91:22:1A:8C,50:02:91:18:43:4F,,,,,,
Ether,66,IP,52,TCP,32.0,1581675012.9067562,66,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,16.0,56498.0,1883.0,MQTT,MQTT_IEEE.pcap,8027,50:02:91:03:A0:5E,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581675012.906994,74,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,2.0,43732.0,1883.0,MQTT,MQTT_IEEE.pcap,8028,50:02:91:44:59:D5,50:02:91:22:1A:8C,,,,,,
Ether,154,IP,140,TCP,120.0,1581675012.907149,154,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,24.0,56498.0,1883.0,MQTT,MQTT_IEEE.pcap,8029,50:02:91:03:A0:5E,50:02:91:22:1A:8C,MQTT,88.0,MQTTPublish,86.0,,
Ether,68,IP,54,TCP,34.0,1581675012.907283,68,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,25.0,56498.0,1883.0,MQTT,MQTT_IEEE.pcap,8030,50:02:91:03:A0:5E,50:02:91:22:1A:8C,MQTT,2.0,,,,
Ether,66,IP,52,TCP,32.0,1581675012.9074368,66,00:50:00:00:11:00,50:00:00:01:00:03,10.0.0.8,192.168.1.7,16.0,37982.0,1883.0,MQTT,MQTT_IEEE.pcap,8031,50:02:91:18:43:4F,50:02:91:22:1A:8C,,,,,,
Ether,74,IP,60,TCP,40.0,1581675012.907624,74,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,18.0,1883.0,43732.0,MQTT,MQTT_IEEE.pcap,8032,50:02:91:22:1A:8C,50:02:91:44:59:D5,,,,,,
Ether,66,IP,52,TCP,32.0,1581675012.907708,66,50:00:00:01:00:03,00:50:00:00:18:00,192.168.1.7,10.0.0.15,16.0,1883.0,56498.0,MQTT,MQTT_IEEE.pcap,8033,50:02:91:22:1A:8C,50:02:91:03:A0:5E,,,,,,
Ether,66,IP,52,TCP,32.0,1581675012.907832,66,50:00:00:01:00:03,00:50:00:00:18:00,192.168.1.7,10.0.0.15,17.0,1883.0,56498.0,MQTT,MQTT_IEEE.pcap,8034,50:02:91:22:1A:8C,50:02:91:03:A0:5E,,,,,,
Ether,66,IP,52,TCP,32.0,1581675012.908235,66,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,16.0,43732.0,1883.0,MQTT,MQTT_IEEE.pcap,8035,50:02:91:44:59:D5,50:02:91:22:1A:8C,,,,,,
Ether,115,IP,101,TCP,81.0,1581675012.908339,115,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,24.0,43732.0,1883.0,MQTT,MQTT_IEEE.pcap,8036,50:02:91:44:59:D5,50:02:91:22:1A:8C,MQTT,49.0,MQTTConnect,47.0,,
Ether,66,IP,52,TCP,32.0,1581675012.9084618,66,00:50:00:00:18:00,50:00:00:01:00:03,10.0.0.15,192.168.1.7,16.0,56498.0,1883.0,MQTT,MQTT_IEEE.pcap,8037,50:02:91:03:A0:5E,50:02:91:22:1A:8C,,,,,,
Ether,66,IP,52,TCP,32.0,1581675012.908725,66,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,16.0,1883.0,43732.0,MQTT,MQTT_IEEE.pcap,8038,50:02:91:22:1A:8C,50:02:91:44:59:D5,,,,,,
Ether,70,IP,56,TCP,36.0,1581675012.908768,70,50:00:00:01:00:03,00:50:00:00:0d:00,192.168.1.7,10.0.0.6,24.0,1883.0,43732.0,MQTT,MQTT_IEEE.pcap,8039,50:02:91:22:1A:8C,50:02:91:44:59:D5,MQTT,4.0,MQTTConnack,2.0,,
Ether,66,IP,52,TCP,32.0,1581675012.909231,66,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,16.0,43732.0,1883.0,MQTT,MQTT_IEEE.pcap,8040,50:02:91:44:59:D5,50:02:91:22:1A:8C,,,,,,
Ether,87,IP,73,TCP,53.0,1581675012.9094038,87,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,24.0,43732.0,1883.0,MQTT,MQTT_IEEE.pcap,8041,50:02:91:44:59:D5,50:02:91:22:1A:8C,MQTT,21.0,MQTTPublish,19.0,,
Ether,68,IP,54,TCP,34.0,1581675012.909444,68,00:50:00:00:0d:00,50:00:00:01:00:03,10.0.0.6,192.168.1.7,25.0,43732.0,1883.0,MQTT,MQTT_IEEE.pcap,8042,50:02:91:44:59:D5,50:02:91:22:1A:8C,MQTT,2.0,,,,
